date_valo,code_titre,famille_source,prix_moteur,prix_manar,ecart,status,date_emission,date_echeance,maturite_residuelle,capital_restant_du,taux_coupon,coupon_couru,dirty_price,clean_price,ytm,courbe_utilisee,pilier_avant,pilier_apres,taux_pilier_avant,taux_pilier_apres,taux_interpole,methode_interpolation,zone_CT_LT,nb_flux_futurs,prochain_flux_date,prochain_flux_montant,somme_flux_actualises,cause_probable,commentaire_diagnostic,type_taux_FIX_REV,type_amortissement_AA_ZC_TA,periodicite_AN_SEM_TRI,base_calcul,categorie_ORD_OBL_FPCT_BDT_BSF_CD,piliers_CT_LT_disponibles,moteur_ATP_ZC,detail_flux_json,point_CT,point_LT,passage_CT_LT_transition,joint_J
2026-01-02,9402,bam_piliers,102488.916713,61717.21,40771.7067,ECART,12/07/2019,2034-07-12,3113.0,100000.0,3.49,1663.726,104152.642713,102488.916713,0.03375,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),1928.0,3454.0,0.0265,0.0294,0.028751965923984272,vba_interpolate_extrapolate(grille_LT),LT,9,2026-07-12,3490.0,102472.6164029433,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,AN,R/R,ORD,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-07-12"", ""cash"": 3490.0, ""df"": 0.982780509054247, ""pv"": 3429.903976599322}, {""date"": ""2027-07-12"", ""cash"": 3490.0, ""df"": 0.9506945674043502, ""pv"": 3317.9240402411824}, {""date"": ""2028-07-12"", ""cash"": 3490.0, ""df"": 0.9195725422170665, ""pv"": 3209.308172337562}, {""date"": ""2029-07-12"", ""cash"": 3490.0, ""df"": 0.8895502222172349, ""pv"": 3104.53027553815}, {""date"": ""2030-07-12"", ""cash"": 3490.0, ""df"": 0.8605080746962369, ""pv"": 3003.173180689867}, {""date"": ""2031-07-12"", ""cash"": 3490.0, ""df"": 0.8324140988597214, ""pv"": 2905.1252050204275}, {""date"": ""2032-07-12"", ""cash"": 3490.0, ""df"": 0.8051641140179087, ""pv"": 2810.022757922501}, {""date"": ""2033-07-12"", ""cash"": 3490.0, ""df"": 0.77887701476944, ""pv"": 2718.2807815453457}, {""date"": ""2034-07-12"", ""cash"": 103490.0, ""df"": 0.7534481400429892, ""pv"": 77974.34801304895}]",False,True,False,255.0
2026-03-06,9402,bam_piliers,102302.458491,61733.05,40569.4085,ECART,12/07/2019,2034-07-12,3050.0,100000.0,3.49,2266.1096,104568.568091,102302.458491,0.03483,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),1865.0,3391.0,0.0282,0.030299999999999997,0.029830733944954127,vba_interpolate_extrapolate(grille_LT),LT,9,2026-07-12,3490.0,102285.68858818238,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00107877; Δcoupon_couru=602.383600; signe_ecart même sens=True; stabilité |Δécart|=202.2982",FIX,ZC,AN,R/R,ORD,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-07-12"", ""cash"": 3490.0, ""df"": 0.9880653330837158, ""pv"": 3448.3480124621683}, {""date"": ""2027-07-12"", ""cash"": 3490.0, ""df"": 0.9548093243177294, ""pv"": 3332.2845418688753}, {""date"": ""2028-07-12"", ""cash"": 3490.0, ""df"": 0.9225860933482846, ""pv"": 3219.825465785513}, {""date"": ""2029-07-12"", ""cash"": 3490.0, ""df"": 0.8915339653356442, ""pv"": 3111.4535390213982}, {""date"": ""2030-07-12"", ""cash"": 3490.0, ""df"": 0.861526980601301, ""pv"": 3006.7291622985404}, {""date"": ""2031-07-12"", ""cash"": 3490.0, ""df"": 0.8325299620240049, ""pv"": 2905.529567463777}, {""date"": ""2032-07-12"", ""cash"": 3490.0, ""df"": 0.8044334567092375, ""pv"": 2807.472763915239}, {""date"": ""2033-07-12"", ""cash"": 3490.0, ""df"": 0.7773580749584352, ""pv"": 2712.979681604939}, {""date"": ""2034-07-12"", ""cash"": 103490.0, ""df"": 0.7511939883443998, ""pv"": 77741.06585376193}]",False,True,False,192.0
2026-01-02,9411,bam_piliers,101535.995933,104984.22,-3448.2241,ECART,31/10/2019,2049-10-31,8703.0,100000.0,4.02,693.863,102229.858933,101535.995933,0.03964,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),7164.0,10699.0,0.0349,0.038900000000000004,0.03664144271570014,vba_interpolate_extrapolate(grille_LT),LT,24,2026-10-31,4020.0,101493.98735867285,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,AN,R/R,ORD,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-10-31"", ""cash"": 4020.0, ""df"": 0.9683471264500034, ""pv"": 3892.7554483290137}, {""date"": ""2027-10-31"", ""cash"": 4020.0, ""df"": 0.9314254226943975, ""pv"": 3744.330199231478}, {""date"": ""2028-10-31"", ""cash"": 4020.0, ""df"": 0.8958160767836391, ""pv"": 3601.180628670229}, {""date"": ""2029-10-31"", ""cash"": 4020.0, ""df"": 0.861659879173213, ""pv"": 3463.872714276316}, {""date"": ""2030-10-31"", ""cash"": 4020.0, ""df"": 0.8288060089773509, ""pv"": 3331.8001560889506}, {""date"": ""2031-10-31"", ""cash"": 4020.0, ""df"": 0.7972048102971712, ""pv"": 3204.7633373946283}, {""date"": ""2032-10-31"", ""cash"": 4020.0, ""df"": 0.7667268555839823, ""pv"": 3082.241959447609}, {""date"": ""2033-10-31"", ""cash"": 4020.0, ""df"": 0.7374926470547328, ""pv"": 2964.720441160026}, {""date"": ""2034-10-31"", ""cash"": 4020.0, ""df"": 0.7093730974709831, ""pv"": 2851.679851833352}, {""date"": ""2035-10-31"", ""cash"": 4020.0, ""df"": 0.6823257064666454, ""pv"": 2742.949339995914}, {""date"": ""2036-10-31"", ""cash"": 4020.0, ""df"": 0.6562396973097475, ""pv"": 2638.083583185185}, {""date"": ""2037-10-31"", ""cash"": 4020.0, ""df"": 0.6312182075619903, ""pv"": 2537.497194399201}, {""date"": ""2038-10-31"", ""cash"": 4020.0, ""df"": 0.6071507517621392, ""pv"": 2440.7460220837993}, {""date"": ""2039-10-31"", ""cash"": 4020.0, ""df"": 0.5840009539476543, ""pv"": 2347.68383486957}, {""date"": ""2040-10-31"", ""cash"": 4020.0, ""df"": 0.561674000576361, ""pv"": 2257.929482316971}, {""date"": ""2041-10-31"", ""cash"": 4020.0, ""df"": 0.5402581668427158, ""pv"": 2171.8378307077173}, {""date"": ""2042-10-31"", ""cash"": 4020.0, ""df"": 0.5196588885024775, ""pv"": 2089.02873177996}, {""date"": ""2043-10-31"", ""cash"": 4020.0, ""df"": 0.49984503145557846, ""pv"": 2009.3770264514253}, {""date"": ""2044-10-31"", ""cash"": 4020.0, ""df"": 0.48073544501613297, ""pv"": 1932.5564889648545}, {""date"": ""2045-10-31"", ""cash"": 4020.0, ""df"": 0.46240568371372115, ""pv"": 1858.870848529159}, {""date"": ""2046-10-31"", ""cash"": 4020.0, ""df"": 0.44477481023596743, ""pv"": 1787.9947371485891}, {""date"": ""2047-10-31"", ""cash"": 4020.0, ""df"": 0.427816176980462, ""pv"": 1719.821031461457}, {""date"": ""2048-10-31"", ""cash"": 4020.0, ""df"": 0.4114603272676139, ""pv"": 1654.0705156158078}, {""date"": ""2049-10-31"", ""cash"": 104020.0, ""df"": 0.3957719280401042, ""pv"": 41168.19595473164}]",False,True,False,255.0
2026-03-06,9411,bam_piliers,100395.561163,104340.56,-3944.9988,ECART,31/10/2019,2049-10-31,8640.0,100000.0,4.02,1387.726,101783.287163,100395.561163,0.04085,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),7101.0,10636.0,0.0362,0.04,0.037854370579915135,vba_interpolate_extrapolate(grille_LT),LT,24,2026-10-31,4020.0,100353.01430809339,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00121293; Δcoupon_couru=693.863000; signe_ecart même sens=True; stabilité |Δécart|=496.7747",FIX,ZC,AN,R/R,ORD,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-10-31"", ""cash"": 4020.0, ""df"": 0.9741242097265611, ""pv"": 3915.9793231007757}, {""date"": ""2027-10-31"", ""cash"": 4020.0, ""df"": 0.9358929814349436, ""pv"": 3762.289785368473}, {""date"": ""2028-10-31"", ""cash"": 4020.0, ""df"": 0.8990635795915825, ""pv"": 3614.2355899581617}, {""date"": ""2029-10-31"", ""cash"": 4020.0, ""df"": 0.8637782385469399, ""pv"": 3472.3885189586986}, {""date"": ""2030-10-31"", ""cash"": 4020.0, ""df"": 0.8298777331478502, ""pv"": 3336.108487254358}, {""date"": ""2031-10-31"", ""cash"": 4020.0, ""df"": 0.7973077130689823, ""pv"": 3205.177006537309}, {""date"": ""2032-10-31"", ""cash"": 4020.0, ""df"": 0.7659319396206054, ""pv"": 3079.0463972748335}, {""date"": ""2033-10-31"", ""cash"": 4020.0, ""df"": 0.7358715853587022, ""pv"": 2958.2037731419828}, {""date"": ""2034-10-31"", ""cash"": 4020.0, ""df"": 0.7069910028906204, ""pv"": 2842.1038316202944}, {""date"": ""2035-10-31"", ""cash"": 4020.0, ""df"": 0.6792438899847436, ""pv"": 2730.5604377386694}, {""date"": ""2036-10-31"", ""cash"": 4020.0, ""df"": 0.6525141819196822, ""pv"": 2623.1070113171227}, {""date"": ""2037-10-31"", ""cash"": 4020.0, ""df"": 0.6269051082477611, ""pv"": 2520.1585351559997}, {""date"": ""2038-10-31"", ""cash"": 4020.0, ""df"": 0.6023011079865122, ""pv"": 2421.2504541057788}, {""date"": ""2039-10-31"", ""cash"": 4020.0, ""df"": 0.5786627352514888, ""pv"": 2326.224195710985}, {""date"": ""2040-10-31"", ""cash"": 4020.0, ""df"": 0.5558911119664423, ""pv"": 2234.682270105098}, {""date"": ""2041-10-31"", ""cash"": 4020.0, ""df"": 0.5340741816461951, ""pv"": 2146.9782102177046}, {""date"": ""2042-10-31"", ""cash"": 4020.0, ""df"": 0.51311349536071, ""pv"": 2062.7162513500543}, {""date"": ""2043-10-31"", ""cash"": 4020.0, ""df"": 0.4929754482977471, ""pv"": 1981.7613021569432}, {""date"": ""2044-10-31"", ""cash"": 4020.0, ""df"": 0.4735758040601854, ""pv"": 1903.7747323219453}, {""date"": ""2045-10-31"", ""cash"": 4020.0, ""df"": 0.4549894836529619, ""pv"": 1829.0577242849067}, {""date"": ""2046-10-31"", ""cash"": 4020.0, ""df"": 0.43713261627800537, ""pv"": 1757.2731174375815}, {""date"": ""2047-10-31"", ""cash"": 4020.0, ""df"": 0.41997657326032123, ""pv"": 1688.3058245064913}, {""date"": ""2048-10-31"", ""cash"": 4020.0, ""df"": 0.40344959176967377, ""pv"": 1621.8673589140885}, {""date"": ""2049-10-31"", ""cash"": 104020.0, ""df"": 0.38761549864982825, ""pv"": 40319.764169555136}]",False,True,False,192.0
2026-01-02,9424,bam_piliers,96405.129291,76539.99,19865.1393,ECART,16/12/2019,2044-12-16,6923.0,100000.0,4.16,193.7534,96598.882691,96405.129291,0.0446,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),4945.0,7164.0,0.0321,0.0349,0.03459589905362776,vba_interpolate_extrapolate(grille_LT),LT,19,2026-12-16,4160.0,96366.16008234589,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,AN,R/R,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-12-16"", ""cash"": 4160.0, ""df"": 0.9592517103945268, ""pv"": 3990.4871152412315}, {""date"": ""2027-12-16"", ""cash"": 4160.0, ""df"": 0.9182957212277684, ""pv"": 3820.1102003075166}, {""date"": ""2028-12-16"", ""cash"": 4160.0, ""df"": 0.8789832948931676, ""pv"": 3656.5705067555773}, {""date"": ""2029-12-16"", ""cash"": 4160.0, ""df"": 0.8414544274297986, ""pv"": 3500.450418107962}, {""date"": ""2030-12-16"", ""cash"": 4160.0, ""df"": 0.8055278838117926, ""pv"": 3350.9959966570573}, {""date"": ""2031-12-16"", ""cash"": 4160.0, ""df"": 0.7711352515908412, ""pv"": 3207.9226466178993}, {""date"": ""2032-12-16"", ""cash"": 4160.0, ""df"": 0.7381227948501661, ""pv"": 3070.5908265766907}, {""date"": ""2033-12-16"", ""cash"": 4160.0, ""df"": 0.7066080747177542, ""pv"": 2939.4895908258577}, {""date"": ""2034-12-16"", ""cash"": 4160.0, ""df"": 0.6764388997872433, ""pv"": 2813.985823114932}, {""date"": ""2035-12-16"", ""cash"": 4160.0, ""df"": 0.6475578209718966, ""pv"": 2693.84053524309}, {""date"": ""2036-12-16"", ""cash"": 4160.0, ""df"": 0.6198357391349956, ""pv"": 2578.5166748015818}, {""date"": ""2037-12-16"", ""cash"": 4160.0, ""df"": 0.5933713757754122, ""pv"": 2468.424923225715}, {""date"": ""2038-12-16"", ""cash"": 4160.0, ""df"": 0.5680369287530271, ""pv"": 2363.0336236125927}, {""date"": ""2039-12-16"", ""cash"": 4160.0, ""df"": 0.5437841554212399, ""pv"": 2262.1420865523583}, {""date"": ""2040-12-16"", ""cash"": 4160.0, ""df"": 0.5205046452833306, ""pv"": 2165.2993243786555}, {""date"": ""2041-12-16"", ""cash"": 4160.0, ""df"": 0.4982812993330754, ""pv"": 2072.8502052255935}, {""date"": ""2042-12-16"", ""cash"": 4160.0, ""df"": 0.4770067962215924, ""pv"": 1984.3482722818244}, {""date"": ""2043-12-16"", ""cash"": 4160.0, ""df"": 0.45664062437449016, ""pv"": 1899.624997397879}, {""date"": ""2044-12-16"", ""cash"": 104160.0, ""df"": 0.4370917464998261, ""pv"": 45527.47631542188}]",False,True,False,255.0
2026-03-06,9424,bam_piliers,95656.400628,76480.77,19175.6306,ECART,16/12/2019,2044-12-16,6860.0,100000.0,4.16,911.7808,96568.181428,95656.400628,0.04582,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),4882.0,7101.0,0.0327,0.0362,0.035819873817034706,vba_interpolate_extrapolate(grille_LT),LT,19,2026-12-16,4160.0,95616.85919810928,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00122397; Δcoupon_couru=718.027400; signe_ecart même sens=True; stabilité |Δécart|=689.5087",FIX,ZC,AN,R/R,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-12-16"", ""cash"": 4160.0, ""df"": 0.9656229798253421, ""pv"": 4016.991596073423}, {""date"": ""2027-12-16"", ""cash"": 4160.0, ""df"": 0.9233166126344324, ""pv"": 3840.9971085592388}, {""date"": ""2028-12-16"", ""cash"": 4160.0, ""df"": 0.8827554347374035, ""pv"": 3672.2626085075985}, {""date"": ""2029-12-16"", ""cash"": 4160.0, ""df"": 0.8440797027570743, ""pv"": 3511.371563469429}, {""date"": ""2030-12-16"", ""cash"": 4160.0, ""df"": 0.8070984517001725, ""pv"": 3357.5295590727173}, {""date"": ""2031-12-16"", ""cash"": 4160.0, ""df"": 0.7717374421030124, ""pv"": 3210.4277591485315}, {""date"": ""2032-12-16"", ""cash"": 4160.0, ""df"": 0.7378351173201572, ""pv"": 3069.394088051854}, {""date"": ""2033-12-16"", ""cash"": 4160.0, ""df"": 0.7055087083055948, ""pv"": 2934.916226551274}, {""date"": ""2034-12-16"", ""cash"": 4160.0, ""df"": 0.6745986004337217, ""pv"": 2806.330177804282}, {""date"": ""2035-12-16"", ""cash"": 4160.0, ""df"": 0.6450427419954884, ""pv"": 2683.3778067012317}, {""date"": ""2036-12-16"", ""cash"": 4160.0, ""df"": 0.6167060987993747, ""pv"": 2565.4973710053987}, {""date"": ""2037-12-16"", ""cash"": 4160.0, ""df"": 0.5896866562117521, ""pv"": 2453.096489840889}, {""date"": ""2038-12-16"", ""cash"": 4160.0, ""df"": 0.563851003243151, ""pv"": 2345.620173491508}, {""date"": ""2039-12-16"", ""cash"": 4160.0, ""df"": 0.5391472750981536, ""pv"": 2242.852664408319}, {""date"": ""2040-12-16"", ""cash"": 4160.0, ""df"": 0.51546260589724, ""pv"": 2144.3244405325186}, {""date"": ""2041-12-16"", ""cash"": 4160.0, ""df"": 0.4928788949314796, ""pv"": 2050.3762029149552}, {""date"": ""2042-12-16"", ""cash"": 4160.0, ""df"": 0.47128463304534207, ""pv"": 1960.544073468623}, {""date"": ""2043-12-16"", ""cash"": 4160.0, ""df"": 0.45063646999038276, ""pv"": 1874.6477151599922}, {""date"": ""2044-12-16"", ""cash"": 104160.0, ""df"": 0.4308400688685436, ""pv"": 44876.301573347504}]",False,True,False,192.0
2026-01-02,9452,bam_piliers,102262.70589,51183.09,51079.6159,ECART,09/06/2020,2030-06-09,1619.0,100000.0,3.6699999999999995,2081.3425,104344.04839,102262.70589,0.03621,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),1564.0,1928.0,0.0258,0.0265,0.025905769230769232,vba_interpolate_extrapolate(grille_LT),LT,5,2026-06-09,3670.0,102253.43273845738,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,AN,R/R,ORD,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-06-09"", ""cash"": 3670.0, ""df"": 0.9847205837852473, ""pv"": 3613.9245424918577}, {""date"": ""2027-06-09"", ""cash"": 3670.0, ""df"": 0.9503098636234424, ""pv"": 3487.6371994980336}, {""date"": ""2028-06-09"", ""cash"": 3670.0, ""df"": 0.9170122455292637, ""pv"": 3365.434941092398}, {""date"": ""2029-06-09"", ""cash"": 3670.0, ""df"": 0.884967569825869, ""pv"": 3247.830981260939}, {""date"": ""2030-06-09"", ""cash"": 103670.0, ""df"": 0.854042684229904, ""pv"": 88538.60507411415}]",False,True,False,255.0
2026-03-06,9452,bam_piliers,102268.44922,51355.76,50912.6892,ECART,09/06/2020,2030-06-09,1556.0,100000.0,3.6699999999999995,2714.7945,104983.24372,102268.44922,0.03782,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),1501.0,1865.0,0.0274,0.0282,0.02752087912087912,vba_interpolate_extrapolate(grille_LT),LT,5,2026-06-09,3670.0,102258.77435599314,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00161511; Δcoupon_couru=633.452000; signe_ecart même sens=True; stabilité |Δécart|=166.9267",FIX,ZC,AN,R/R,ORD,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-06-09"", ""cash"": 3670.0, ""df"": 0.9903845430705802, ""pv"": 3634.711273069029}, {""date"": ""2027-06-09"", ""cash"": 3670.0, ""df"": 0.9542931751850805, ""pv"": 3502.2559529292453}, {""date"": ""2028-06-09"", ""cash"": 3670.0, ""df"": 0.9194235258941031, ""pv"": 3374.2843400313586}, {""date"": ""2029-06-09"", ""cash"": 3670.0, ""df"": 0.8859181032299466, ""pv"": 3251.319438853904}, {""date"": ""2030-06-09"", ""cash"": 103670.0, ""df"": 0.8536336775451876, ""pv"": 88496.2033511096}]",False,True,False,192.0
2026-01-02,9473,bam_piliers,63312.967109,68853.57,-5540.6029,ECART,07/09/2020,2038-03-31,4471.0,100000.0,3.75,973.7569,64286.724009,63312.967109,0.04424,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),3454.0,4945.0,0.0294,0.0321,0.031241649899396377,vba_interpolate_extrapolate(grille_LT),LT,25,2026-03-30,1875.0,95054.5254846923,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,SEM,R/R,ORD,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-03-30"", ""cash"": 1875.0, ""df"": 0.9897347678889583, ""pv"": 1855.752689791797}, {""date"": ""2026-09-30"", ""cash"": 1875.0, ""df"": 0.9683701693497966, ""pv"": 1815.6940675308686}, {""date"": ""2027-03-30"", ""cash"": 1875.0, ""df"": 0.9478039223635929, ""pv"": 1777.1323544317368}, {""date"": ""2027-09-30"", ""cash"": 1875.0, ""df"": 0.9273444508444385, ""pv"": 1738.770845333322}, {""date"": ""2028-03-30"", ""cash"": 1875.0, ""df"": 0.9075418664102267, ""pv"": 1701.640999519175}, {""date"": ""2028-09-30"", ""cash"": 1875.0, ""df"": 0.8879514991094072, ""pv"": 1664.9090608301385}, {""date"": ""2029-03-30"", ""cash"": 1875.0, ""df"": 0.8690931839521822, ""pv"": 1629.5497199103415}, {""date"": ""2029-09-30"", ""cash"": 1875.0, ""df"": 0.8503327770526, ""pv"": 1594.3739569736251}, {""date"": ""2030-03-30"", ""cash"": 1875.0, ""df"": 0.8322734083660672, ""pv"": 1560.512640686376}, {""date"": ""2030-09-30"", ""cash"": 1875.0, ""df"": 0.8143077999814219, ""pv"": 1526.8271249651661}, {""date"": ""2031-03-30"", ""cash"": 1875.0, ""df"": 0.7970135298073884, ""pv"": 1494.4003683888532}, {""date"": ""2031-09-30"", ""cash"": 1875.0, ""df"": 0.7798090477107005, ""pv"": 1462.1419644575633}, {""date"": ""2032-03-30"", ""cash"": 1875.0, ""df"": 0.7631569455756289, ""pv"": 1430.919272954304}, {""date"": ""2032-09-30"", ""cash"": 1875.0, ""df"": 0.746683297994901, ""pv"": 1400.0311837404392}, {""date"": ""2033-03-30"", ""cash"": 1875.0, ""df"": 0.7308252370869042, ""pv"": 1370.2973195379452}, {""date"": ""2033-09-30"", ""cash"": 1875.0, ""df"": 0.7150495077711071, ""pv"": 1340.7178270708257}, {""date"": ""2034-03-30"", ""cash"": 1875.0, ""df"": 0.6998632853433159, ""pv"": 1312.2436600187173}, {""date"": ""2034-09-30"", ""cash"": 1875.0, ""df"": 0.684755906468922, ""pv"": 1283.917324629229}, {""date"": ""2035-03-30"", ""cash"": 1875.0, ""df"": 0.670213059587179, ""pv"": 1256.6494867259607}, {""date"": ""2035-09-30"", ""cash"": 1875.0, ""df"": 0.6557457159933751, ""pv"": 1229.5232174875782}, {""date"": ""2036-03-30"", ""cash"": 1875.0, ""df"": 0.6417428717465508, ""pv"": 1203.2678845247826}, {""date"": ""2036-09-30"", ""cash"": 1875.0, ""df"": 0.6278900909157048, ""pv"": 1177.2939204669465}, {""date"": ""2037-03-30"", ""cash"": 1875.0, ""df"": 0.6145549603027567, ""pv"": 1152.2905505676688}, {""date"": ""2037-09-30"", ""cash"": 1875.0, ""df"": 0.6012890627783889, ""pv"": 1127.4169927094792}, {""date"": ""2038-03-31"", ""cash"": 101875.0, ""df"": 0.5884490900754794, ""pv"": 59948.25105143947}]",False,True,False,255.0
2026-03-06,9473,bam_piliers,63517.283406,68948.46,-5431.1766,ECART,07/09/2020,2038-03-31,4408.0,100000.0,3.75,1626.3812,65143.664606,63517.283406,0.04494,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),3391.0,4882.0,0.030299999999999997,0.0327,0.03193702213279678,vba_interpolate_extrapolate(grille_LT),LT,25,2026-03-30,1875.0,95155.18353261061,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00069537; Δcoupon_couru=652.624300; signe_ecart même sens=True; stabilité |Δécart|=109.4263",FIX,ZC,SEM,R/R,ORD,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-03-30"", ""cash"": 1875.0, ""df"": 0.9971136878969862, ""pv"": 1869.5881648068491}, {""date"": ""2026-09-30"", ""cash"": 1875.0, ""df"": 0.9752602947591774, ""pv"": 1828.6130526734576}, {""date"": ""2027-03-30"", ""cash"": 1875.0, ""df"": 0.9542305662497236, ""pv"": 1789.1823117182316}, {""date"": ""2027-09-30"", ""cash"": 1875.0, ""df"": 0.933317027541464, ""pv"": 1749.9694266402448}, {""date"": ""2028-03-30"", ""cash"": 1875.0, ""df"": 0.9130817545517961, ""pv"": 1712.0282897846178}, {""date"": ""2028-09-30"", ""cash"": 1875.0, ""df"": 0.8930700600064474, ""pv"": 1674.5063625120888}, {""date"": ""2029-03-30"", ""cash"": 1875.0, ""df"": 0.8738126156064426, ""pv"": 1638.3986542620798}, {""date"": ""2029-09-30"", ""cash"": 1875.0, ""df"": 0.8546615690914765, ""pv"": 1602.4904420465184}, {""date"": ""2030-03-30"", ""cash"": 1875.0, ""df"": 0.8362323344942701, ""pv"": 1567.9356271767565}, {""date"": ""2030-09-30"", ""cash"": 1875.0, ""df"": 0.817904921901235, ""pv"": 1533.5717285648157}, {""date"": ""2031-03-30"", ""cash"": 1875.0, ""df"": 0.8002682780774687, ""pv"": 1500.5030213952539}, {""date"": ""2031-09-30"", ""cash"": 1875.0, ""df"": 0.7827290771730769, ""pv"": 1467.6170196995192}, {""date"": ""2032-03-30"", ""cash"": 1875.0, ""df"": 0.7657587058135504, ""pv"": 1435.7975734004071}, {""date"": ""2032-09-30"", ""cash"": 1875.0, ""df"": 0.748975839175607, ""pv"": 1404.329698454263}, {""date"": ""2033-03-30"", ""cash"": 1875.0, ""df"": 0.7328255266460758, ""pv"": 1374.0478624613922}, {""date"": ""2033-09-30"", ""cash"": 1875.0, ""df"": 0.7167644450165626, ""pv"": 1343.9333344060549}, {""date"": ""2034-03-30"", ""cash"": 1875.0, ""df"": 0.7013087130802494, ""pv"": 1314.9538370254677}, {""date"": ""2034-09-30"", ""cash"": 1875.0, ""df"": 0.685938374467972, ""pv"": 1286.1344521274475}, {""date"": ""2035-03-30"", ""cash"": 1875.0, ""df"": 0.6711473511208772, ""pv"": 1258.4012833516447}, {""date"": ""2035-09-30"", ""cash"": 1875.0, ""df"": 0.6564380485654411, ""pv"": 1230.821341060202}, {""date"": ""2036-03-30"", ""cash"": 1875.0, ""df"": 0.6422057965850855, ""pv"": 1204.1358685970354}, {""date"": ""2036-09-30"", ""cash"": 1875.0, ""df"": 0.6281307959923712, ""pv"": 1177.745242485696}, {""date"": ""2037-03-30"", ""cash"": 1875.0, ""df"": 0.6145862887678579, ""pv"": 1152.3492914397336}, {""date"": ""2037-09-30"", ""cash"": 1875.0, ""df"": 0.6011166153007553, ""pv"": 1127.0936536889162}, {""date"": ""2038-03-31"", ""cash"": 101875.0, ""df"": 0.5880837888866937, ""pv"": 59911.035992831916}]",False,True,False,192.0
