code,date_valo,prix_manar,prix_moteur_sql,ecart,abs_ecart,classification_finale,meilleur_scenario,reduction_pct,reste_apres_choc,type_titre,methode_valo,cause_probable
9689,2026-03-06,100608.27,100608.2739,-0.003899999996065162,0.003899999996065162,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003900,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9690,2026-03-06,100586.93,100586.9278,0.002199999988079071,0.002199999988079071,Dans la tolérance (sensibilité),base_sql,0.0000,0.002200,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9691,2026-03-06,99969.29,99969.285812,0.004187999991700053,0.004187999991700053,Dans la tolérance (sensibilité),base_sql,0.0000,0.004188,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9692,2026-03-06,101517.27,101517.270582,-0.0005819999933009967,0.0005819999933009967,Dans la tolérance (sensibilité),base_sql,0.0000,-0.000582,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9697,2026-03-06,103568.91,103568.9067,0.003299999996670522,0.003299999996670522,Dans la tolérance (sensibilité),base_sql,0.0000,0.003300,amort/ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9700,2026-03-06,101903.55,101903.546,0.004000000000814907,0.004000000000814907,Dans la tolérance (sensibilité),base_sql,0.0000,0.004000,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9702,2026-03-06,101927.04,101927.0398,0.00019999999494757503,0.00019999999494757503,Dans la tolérance (sensibilité),base_sql,0.0000,0.000200,amort/ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9703,2026-03-06,100666.44,100666.3996,0.04039999999804422,0.04039999999804422,Principalement courbe,G2_joint_moins1bp,93.8119,-0.002500,amort/ATP/METH_ZC,ZC,Écart Manar hors tolérance (-0.0404). Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9704,2026-03-06,101174.16,101174.15922,0.0007800000021234155,0.0007800000021234155,Dans la tolérance (sensibilité),base_sql,0.0000,0.000780,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9705,2026-03-06,101977.27,101977.2655,0.004500000010011718,0.004500000010011718,Dans la tolérance (sensibilité),base_sql,0.0000,0.004500,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9707,2026-03-06,101293.39,101293.3527,0.037299999996321276,0.037299999996321276,Principalement courbe,G2_joint_moins1bp,98.6595,-0.000500,amort/ATP/METH_ZC,ZC,Écart Manar hors tolérance (-0.0373). Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9708,2026-03-06,101875.37,101875.3673,0.0026999999972758815,0.0026999999972758815,Dans la tolérance (sensibilité),base_sql,0.0000,0.002700,amort/ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9714,2026-03-06,101034.95,101034.843727,0.10627299999759998,0.10627299999759998,Probablement pas courbe seule,G2_joint_moins1bp,1.7352,-0.104429,amort/ATP/METH_ZC,ZC,Écart Manar hors tolérance (-0.1063). Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9735,2026-03-06,99647.68,99647.684781,-0.004781000010552816,0.004781000010552816,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004781,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9743,2026-03-06,100024.31,100024.308948,0.0010519999923417345,0.0010519999923417345,Dans la tolérance (sensibilité),base_sql,0.0000,0.001052,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9744,2026-03-06,100893.88,100893.4196,0.4604000000108499,0.4604000000108499,Probablement pas courbe seule,G2_joint_moins1bp,33.6447,0.305500,amort/ATP/METH_ZC,ZC,Écart Manar hors tolérance (-0.4604). Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9747,2026-03-06,100661.02,100661.0248,-0.004799999995157123,0.004799999995157123,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004800,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9748,2026-03-06,100.51,100.500259,0.009741000000005329,0.009741000000005329,Dans la tolérance (sensibilité),pil_prog_sup_LT_1501m1,87.2806,0.001239,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9750,2026-03-06,100495.44,100495.4398,0.00020000000949949026,0.00020000000949949026,Dans la tolérance (sensibilité),base_sql,0.0000,0.000200,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9752,2026-03-06,97927.78,97927.779525,0.0004749999934574589,0.0004749999934574589,Dans la tolérance (sensibilité),base_sql,0.0000,0.000475,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9753,2026-03-06,98529.67,98529.672419,-0.002418999996734783,0.002418999996734783,Dans la tolérance (sensibilité),base_sql,0.0000,-0.002419,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9754,2026-03-06,100863.81,100864.5715,-0.7615000000077998,0.7615000000077998,Probablement pas courbe seule,base_sql,0.0000,-0.761500,ATP,AA,Écart Manar hors tolérance (+0.7615). Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9755,2026-03-06,100602.0,100602.0033,-0.003299999996670522,0.003299999996670522,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003300,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9756,2026-03-06,100623.91,100623.9107,-0.0006999999895924702,0.0006999999895924702,Dans la tolérance (sensibilité),base_sql,0.0000,-0.000700,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9757,2026-03-06,100645.82,100645.8166,0.003400000001420267,0.003400000001420267,Dans la tolérance (sensibilité),base_sql,0.0000,0.003400,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9758,2026-03-06,100545.01,100545.0119,-0.0019000000029336661,0.0019000000029336661,Dans la tolérance (sensibilité),base_sql,0.0000,-0.001900,amort/ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9764,2026-03-06,100712.32,100712.3241,-0.004099999991012737,0.004099999991012737,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004100,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
9765,2026-03-06,99458.71,99458.709257,0.0007430000114254653,0.0007430000114254653,Dans la tolérance (sensibilité),base_sql,0.0000,0.000743,ATP,AA,Écart résiduel ≤ tolérance Manar. Pas de WG calé à cette date : Manar fichier possiblement basé sur un autre G2/grille. Date WG=2026-03-26 ≠ valeur test 2026-03-06
100844,2026-03-26,101978.2,101978.201632,-0.001631999999517575,0.001631999999517575,Dans la tolérance (sensibilité),base_sql,0.0000,-0.001632,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100856,2026-03-26,101358.84,101358.835397,0.004602999993949197,0.004602999993949197,Dans la tolérance (sensibilité),base_sql,0.0000,0.004603,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100899,2026-03-26,103293.41,103293.410699,-0.0006989999965298921,0.0006989999965298921,Dans la tolérance (sensibilité),base_sql,0.0000,-0.000699,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100902,2026-03-26,102813.14,102813.135095,0.004904999994323589,0.004904999994323589,Dans la tolérance (sensibilité),base_sql,0.0000,0.004905,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100904,2026-03-26,103809.46,103809.458515,0.001485000000684522,0.001485000000684522,Dans la tolérance (sensibilité),base_sql,0.0000,0.001485,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100905,2026-03-26,102687.34,102686.863819,0.4761809999909019,0.4761809999909019,Probablement pas courbe seule,G2_joint_moins1bp,0.1632,-0.475404,ATP,AA,Écart Manar hors tolérance (-0.4762). WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100925,2026-03-26,33738.33,33738.3134,0.01660000000265427,0.01660000000265427,Dans la tolérance (sensibilité),base_sql,0.0000,0.016600,amort/ATP/METH_ZC,ZC,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100928,2026-03-26,101255.64,101255.6367,0.003299999996670522,0.003299999996670522,Dans la tolérance (sensibilité),base_sql,0.0000,0.003300,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100931,2026-03-26,103334.02,103334.024947,-0.004946999993990175,0.004946999993990175,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004947,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100937,2026-03-26,69225.81,69225.8144,-0.0044000000052619725,0.0044000000052619725,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004400,amort/ATP/METH_ZC,ZC,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100941,2026-03-26,103170.9,103170.896695,0.003304999991087243,0.003304999991087243,Dans la tolérance (sensibilité),base_sql,0.0000,0.003305,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100945,2026-03-26,102897.47,102897.469324,0.0006759999960195273,0.0006759999960195273,Dans la tolérance (sensibilité),base_sql,0.0000,0.000676,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100946,2026-03-26,104712.69,104712.685242,0.004757999995490536,0.004757999995490536,Dans la tolérance (sensibilité),base_sql,0.0000,0.004758,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100948,2026-03-26,77169.95,77169.9442,0.005799999998998828,0.005799999998998828,Dans la tolérance (sensibilité),base_sql,0.0000,0.005800,amort/ATP/METH_ZC,ZC,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100950,2026-03-26,102387.38,102387.375154,0.004846000010729767,0.004846000010729767,Dans la tolérance (sensibilité),base_sql,0.0000,0.004846,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100951,2026-03-26,102926.76,102926.755525,0.004474999994272366,0.004474999994272366,Dans la tolérance (sensibilité),base_sql,0.0000,0.004475,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100952,2026-03-26,101718.82,101718.8158,0.0042000000103143975,0.0042000000103143975,Dans la tolérance (sensibilité),base_sql,0.0000,0.004200,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100953,2026-03-26,102388.87,102388.872926,-0.002926000001025386,0.002926000001025386,Dans la tolérance (sensibilité),base_sql,0.0000,-0.002926,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100954,2026-03-26,100875.49,100875.494912,-0.004911999989417382,0.004911999989417382,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004912,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100957,2026-03-26,101752.06,101752.062662,-0.002661999998963438,0.002661999998963438,Dans la tolérance (sensibilité),base_sql,0.0000,-0.002662,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100958,2026-03-26,101996.15,101996.154104,-0.004104000006918795,0.004104000006918795,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004104,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100959,2026-03-26,101743.37,101743.36567,0.004329999996116385,0.004329999996116385,Dans la tolérance (sensibilité),base_sql,0.0000,0.004330,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100962,2026-03-26,101638.83,101638.828577,0.0014230000087991357,0.0014230000087991357,Dans la tolérance (sensibilité),base_sql,0.0000,0.001423,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100963,2026-03-26,101654.17,101652.623136,1.546864000003552,1.546864000003552,Probablement pas courbe seule,base_sql,0.0000,1.546864,ATP,AA,Écart Manar hors tolérance (-1.5469). WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100964,2026-03-26,101412.25,101412.247856,0.002143999998224899,0.002143999998224899,Dans la tolérance (sensibilité),base_sql,0.0000,0.002144,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100969,2026-03-26,101318.65,101318.652462,-0.002462000004015863,0.002462000004015863,Dans la tolérance (sensibilité),base_sql,0.0000,-0.002462,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100970,2026-03-26,104603.08,104603.081826,-0.0018259999924339354,0.0018259999924339354,Dans la tolérance (sensibilité),base_sql,0.0000,-0.001826,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100971,2026-03-26,100890.74,100890.741364,-0.0013639999961014837,0.0013639999961014837,Dans la tolérance (sensibilité),base_sql,0.0000,-0.001364,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100972,2026-03-26,100642.63,100642.628008,0.001992000004975125,0.001992000004975125,Dans la tolérance (sensibilité),base_sql,0.0000,0.001992,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100974,2026-03-26,100299.08,100296.399241,2.680758999995305,2.680758999995305,Probablement pas courbe seule,base_sql,0.0000,2.680759,ATP,AA,Écart Manar hors tolérance (-2.6808). WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100975,2026-03-26,100538.1,100538.095186,0.004813999999896623,0.004813999999896623,Dans la tolérance (sensibilité),base_sql,0.0000,0.004814,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100977,2026-03-26,100393.43,100393.427188,0.0028119999915361404,0.0028119999915361404,Dans la tolérance (sensibilité),base_sql,0.0000,0.002812,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100979,2026-03-26,100326.07,100326.072441,-0.0024409999896306545,0.0024409999896306545,Dans la tolérance (sensibilité),base_sql,0.0000,-0.002441,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100983,2026-03-26,103426.22,103426.215204,0.004796000008354895,0.004796000008354895,Dans la tolérance (sensibilité),base_sql,0.0000,0.004796,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100984,2026-03-26,103416.54,103416.543722,-0.0037220000085653737,0.0037220000085653737,Dans la tolérance (sensibilité),base_sql,0.0000,-0.003722,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100985,2026-03-26,102726.81,102726.808824,0.0011759999906644225,0.0011759999906644225,Dans la tolérance (sensibilité),base_sql,0.0000,0.001176,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100986,2026-03-26,102718.03,102718.028665,0.0013349999935599044,0.0013349999935599044,Dans la tolérance (sensibilité),base_sql,0.0000,0.001335,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100987,2026-03-26,102777.66,102777.656948,0.0030520000000251457,0.0030520000000251457,Dans la tolérance (sensibilité),base_sql,0.0000,0.003052,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100988,2026-03-26,101897.02,101897.016441,0.003559000004315749,0.003559000004315749,Dans la tolérance (sensibilité),base_sql,0.0000,0.003559,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100992,2026-03-26,101865.15,101865.154863,-0.004863000009208918,0.004863000009208918,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004863,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100993,2026-03-26,101089.85,101089.8485,0.001500000013038516,0.001500000013038516,Dans la tolérance (sensibilité),base_sql,0.0000,0.001500,amort/ATP/METH_ZC,ZC,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100994,2026-03-26,101514.1,101514.104064,-0.004063999993377365,0.004063999993377365,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004064,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100995,2026-03-26,101114.68,101114.673,0.006999999997788109,0.006999999997788109,Dans la tolérance (sensibilité),base_sql,0.0000,0.007000,amort/ATP/METH_ZC,ZC,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100996,2026-03-26,101486.87,101486.866608,0.003391999998711981,0.003391999998711981,Dans la tolérance (sensibilité),base_sql,0.0000,0.003392,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100997,2026-03-26,101723.7,101722.478513,1.2214870000025257,1.2214870000025257,Probablement pas courbe seule,base_sql,0.0000,1.221487,ATP,AA,Écart Manar hors tolérance (-1.2215). WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100998,2026-03-26,100978.21,100978.206338,0.0036620000028051436,0.0036620000028051436,Dans la tolérance (sensibilité),base_sql,0.0000,0.003662,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
100999,2026-03-26,99491.02,99491.020349,-0.00034899999445769936,0.00034899999445769936,Dans la tolérance (sensibilité),base_sql,0.0000,-0.000349,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101000,2026-03-26,99509.73,99509.725206,0.004793999993125908,0.004793999993125908,Dans la tolérance (sensibilité),base_sql,0.0000,0.004794,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101001,2026-03-26,101233.67,101233.672082,-0.0020820000063395128,0.0020820000063395128,Dans la tolérance (sensibilité),base_sql,0.0000,-0.002082,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101005,2026-03-26,100111.97,100111.9835,-0.013500000000931323,0.013500000000931323,Dans la tolérance (sensibilité),base_sql,0.0000,-0.013500,amort/ATP/METH_ZC,ZC,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101006,2026-03-26,100577.68,100577.6813,-0.0013000000035390258,0.0013000000035390258,Dans la tolérance (sensibilité),base_sql,0.0000,-0.001300,amort/ATP/METH_ZC,ZC,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101008,2026-03-26,100887.28,100887.276386,0.0036140000011073425,0.0036140000011073425,Dans la tolérance (sensibilité),base_sql,0.0000,0.003614,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101009,2026-03-26,100391.81,100391.806973,0.0030269999988377094,0.0030269999988377094,Dans la tolérance (sensibilité),base_sql,0.0000,0.003027,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101010,2026-03-26,100792.16,100792.157372,0.0026280000020051375,0.0026280000020051375,Dans la tolérance (sensibilité),base_sql,0.0000,0.002628,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101011,2026-03-26,99714.88,99714.882148,-0.002147999999579042,0.002147999999579042,Dans la tolérance (sensibilité),base_sql,0.0000,-0.002148,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101012,2026-03-26,100323.66,100323.661287,-0.0012869999918621033,0.0012869999918621033,Dans la tolérance (sensibilité),base_sql,0.0000,-0.001287,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101013,2026-03-26,99083.11,99083.114168,-0.004167999999481253,0.004167999999481253,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004168,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101015,2026-03-26,99067.77,99067.77432,-0.004319999992731027,0.004319999992731027,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004320,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101018,2026-03-26,99398.22,99398.224628,-0.0046279999951366335,0.0046279999951366335,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004628,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101020,2026-03-26,99902.67,99902.674363,-0.004363000000012107,0.004363000000012107,Dans la tolérance (sensibilité),base_sql,0.0000,-0.004363,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101021,2026-03-26,100594.51,100594.510891,-0.0008910000033210963,0.0008910000033210963,Dans la tolérance (sensibilité),base_sql,0.0000,-0.000891,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101022,2026-03-26,100292.04,100292.035277,0.004722999990917742,0.004722999990917742,Dans la tolérance (sensibilité),base_sql,0.0000,0.004723,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
101023,2026-03-26,99320.48,99320.481181,-0.001180999999633059,0.001180999999633059,Dans la tolérance (sensibilité),base_sql,0.0000,-0.001181,ATP,AA,Écart résiduel ≤ tolérance Manar. WB aligné : G2 commun mais points LT (strictement après G2) diffèrent (arrondis ou lignes fusionnées fichier).
